Region,Statistikområde,Alder,Kon,ContentsCode,Tid,value,stadsdelsomrade
0180R044_RegSO2025,0180R044 Hökarängen,15-19 år,totalt,Antal,2024,452,
0180R044_RegSO2025,0180R044 Hökarängen,20-24 år,totalt,Antal,2021,0,
0180R044_RegSO2025,0180R044 Hökarängen,20-24 år,totalt,Antal,2022,0,
0180R044_RegSO2025,0180R044 Hökarängen,20-24 år,totalt,Antal,2023,0,
0180R044_RegSO2025,0180R044 Hökarängen,20-24 år,totalt,Antal,2024,558,
0180R044_RegSO2025,0180R044 Hökarängen,25-29 år,totalt,Antal,2021,0,
0180R044_RegSO2025,0180R044 Hökarängen,25-29 år,totalt,Antal,2022,0,
0180R044_RegSO2025,0180R044 Hökarängen,25-29 år,totalt,Antal,2023,0,
0180R044_RegSO2025,0180R044 Hökarängen,25-29 år,totalt,Antal,2024,726,
0180R044_RegSO2025,0180R044 Hökarängen,30-34 år,totalt,Antal,2021,0,
0180R044_RegSO2025,0180R044 Hökarängen,30-34 år,totalt,Antal,2022,0,
0180R044_RegSO2025,0180R044 Hökarängen,30-34 år,totalt,Antal,2023,0,
0180R044_RegSO2025,0180R044 Hökarängen,30-34 år,totalt,Antal,2024,944,
0180R044_RegSO2025,0180R044 Hökarängen,35-39 år,totalt,Antal,2021,0,
0180R044_RegSO2025,0180R044 Hökarängen,35-39 år,totalt,Antal,2022,0,
0180R044_RegSO2025,0180R044 Hökarängen,35-39 år,totalt,Antal,2023,0,
0180R044_RegSO2025,0180R044 Hökarängen,35-39 år,totalt,Antal,2024,976,
0180R044_RegSO2025,0180R044 Hökarängen,40-44 år,totalt,Antal,2021,0,
0180R044_RegSO2025,0180R044 Hökarängen,40-44 år,totalt,Antal,2022,0,
0180R044_RegSO2025,0180R044 Hökarängen,40-44 år,totalt,Antal,2023,0,
0180R044_RegSO2025,0180R044 Hökarängen,40-44 år,totalt,Antal,2024,848,
0180R044_RegSO2025,0180R044 Hökarängen,45-49 år,totalt,Antal,2021,0,
0180R044_RegSO2025,0180R044 Hökarängen,45-49 år,totalt,Antal,2022,0,
0180R044_RegSO2025,0180R044 Hökarängen,45-49 år,totalt,Antal,2023,0,
0180R044_RegSO2025,0180R044 Hökarängen,45-49 år,totalt,Antal,2024,751,
0180R044_RegSO2025,0180R044 Hökarängen,50-54 år,totalt,Antal,2021,0,
0180R044_RegSO2025,0180R044 Hökarängen,50-54 år,totalt,Antal,2022,0,
0180R044_RegSO2025,0180R044 Hökarängen,50-54 år,totalt,Antal,2023,0,
0180R044_RegSO2025,0180R044 Hökarängen,50-54 år,totalt,Antal,2024,607,
0180R044_RegSO2025,0180R044 Hökarängen,55-59 år,totalt,Antal,2021,0,
0180R044_RegSO2025,0180R044 Hökarängen,55-59 år,totalt,Antal,2022,0,
0180R044_RegSO2025,0180R044 Hökarängen,55-59 år,totalt,Antal,2023,0,
0180R044_RegSO2025,0180R044 Hökarängen,55-59 år,totalt,Antal,2024,605,
0180R044_RegSO2025,0180R044 Hökarängen,60-64 år,totalt,Antal,2021,0,
0180R044_RegSO2025,0180R044 Hökarängen,60-64 år,totalt,Antal,2022,0,
0180R044_RegSO2025,0180R044 Hökarängen,60-64 år,totalt,Antal,2023,0,
0180R044_RegSO2025,0180R044 Hökarängen,60-64 år,totalt,Antal,2024,601,
0180R044_RegSO2025,0180R044 Hökarängen,65-69 år,totalt,Antal,2021,0,
0180R044_RegSO2025,0180R044 Hökarängen,65-69 år,totalt,Antal,2022,0,
0180R044_RegSO2025,0180R044 Hökarängen,65-69 år,totalt,Antal,2023,0,
0180R044_RegSO2025,0180R044 Hökarängen,65-69 år,totalt,Antal,2024,523,
0180R044_RegSO2025,0180R044 Hökarängen,70-74 år,totalt,Antal,2021,0,
0180R044_RegSO2025,0180R044 Hökarängen,70-74 år,totalt,Antal,2022,0,
0180R044_RegSO2025,0180R044 Hökarängen,70-74 år,totalt,Antal,2023,0,
0180R044_RegSO2025,0180R044 Hökarängen,70-74 år,totalt,Antal,2024,463,
0180R044_RegSO2025,0180R044 Hökarängen,75-79 år,totalt,Antal,2021,0,
0180R044_RegSO2025,0180R044 Hökarängen,75-79 år,totalt,Antal,2022,0,
0180R044_RegSO2025,0180R044 Hökarängen,75-79 år,totalt,Antal,2023,0,
0180R044_RegSO2025,0180R044 Hökarängen,75-79 år,totalt,Antal,2024,320,
0180R044_RegSO2025,0180R044 Hökarängen,80- år,totalt,Antal,2021,0,
0180R044_RegSO2025,0180R044 Hökarängen,80- år,totalt,Antal,2022,0,
0180R044_RegSO2025,0180R044 Hökarängen,80- år,totalt,Antal,2023,0,
0180R044_RegSO2025,0180R044 Hökarängen,80- år,totalt,Antal,2024,346,
0180R045_RegSO2025,0180R045 Johanneshov,0-4 år,totalt,Antal,2021,0,
0180R045_RegSO2025,0180R045 Johanneshov,0-4 år,totalt,Antal,2022,0,
0180R045_RegSO2025,0180R045 Johanneshov,0-4 år,totalt,Antal,2023,0,
0180R045_RegSO2025,0180R045 Johanneshov,0-4 år,totalt,Antal,2024,253,
0180R045_RegSO2025,0180R045 Johanneshov,5-9 år,totalt,Antal,2021,0,
0180R045_RegSO2025,0180R045 Johanneshov,5-9 år,totalt,Antal,2022,0,
0180R045_RegSO2025,0180R045 Johanneshov,5-9 år,totalt,Antal,2023,0,
0180R045_RegSO2025,0180R045 Johanneshov,5-9 år,totalt,Antal,2024,124,
0180R045_RegSO2025,0180R045 Johanneshov,10-14 år,totalt,Antal,2021,0,
0180R045_RegSO2025,0180R045 Johanneshov,10-14 år,totalt,Antal,2022,0,
0180R045_RegSO2025,0180R045 Johanneshov,10-14 år,totalt,Antal,2023,0,
0180R045_RegSO2025,0180R045 Johanneshov,10-14 år,totalt,Antal,2024,137,
0180R045_RegSO2025,0180R045 Johanneshov,15-19 år,totalt,Antal,2021,0,
0180R045_RegSO2025,0180R045 Johanneshov,15-19 år,totalt,Antal,2022,0,
0180R045_RegSO2025,0180R045 Johanneshov,15-19 år,totalt,Antal,2023,0,
0180R045_RegSO2025,0180R045 Johanneshov,15-19 år,totalt,Antal,2024,156,
0180R045_RegSO2025,0180R045 Johanneshov,20-24 år,totalt,Antal,2021,0,
0180R045_RegSO2025,0180R045 Johanneshov,20-24 år,totalt,Antal,2022,0,
0180R045_RegSO2025,0180R045 Johanneshov,20-24 år,totalt,Antal,2023,0,
0180R045_RegSO2025,0180R045 Johanneshov,20-24 år,totalt,Antal,2024,330,
0180R045_RegSO2025,0180R045 Johanneshov,25-29 år,totalt,Antal,2021,0,
0180R045_RegSO2025,0180R045 Johanneshov,25-29 år,totalt,Antal,2022,0,
0180R045_RegSO2025,0180R045 Johanneshov,25-29 år,totalt,Antal,2023,0,
0180R045_RegSO2025,0180R045 Johanneshov,25-29 år,totalt,Antal,2024,816,
0180R045_RegSO2025,0180R045 Johanneshov,30-34 år,totalt,Antal,2021,0,
0180R045_RegSO2025,0180R045 Johanneshov,30-34 år,totalt,Antal,2022,0,
0180R045_RegSO2025,0180R045 Johanneshov,30-34 år,totalt,Antal,2023,0,
0180R045_RegSO2025,0180R045 Johanneshov,30-34 år,totalt,Antal,2024,1074,
0180R045_RegSO2025,0180R045 Johanneshov,35-39 år,totalt,Antal,2021,0,
0180R045_RegSO2025,0180R045 Johanneshov,35-39 år,totalt,Antal,2022,0,
0180R045_RegSO2025,0180R045 Johanneshov,35-39 år,totalt,Antal,2023,0,
0180R045_RegSO2025,0180R045 Johanneshov,35-39 år,totalt,Antal,2024,643,
0180R045_RegSO2025,0180R045 Johanneshov,40-44 år,totalt,Antal,2021,0,
0180R045_RegSO2025,0180R045 Johanneshov,40-44 år,totalt,Antal,2022,0,
0180R045_RegSO2025,0180R045 Johanneshov,40-44 år,totalt,Antal,2023,0,
0180R045_RegSO2025,0180R045 Johanneshov,40-44 år,totalt,Antal,2024,436,
0180R045_RegSO2025,0180R045 Johanneshov,45-49 år,totalt,Antal,2021,0,
0180R045_RegSO2025,0180R045 Johanneshov,45-49 år,totalt,Antal,2022,0,
0180R045_RegSO2025,0180R045 Johanneshov,45-49 år,totalt,Antal,2023,0,
0180R045_RegSO2025,0180R045 Johanneshov,45-49 år,totalt,Antal,2024,353,
0180R045_RegSO2025,0180R045 Johanneshov,50-54 år,totalt,Antal,2021,0,
0180R045_RegSO2025,0180R045 Johanneshov,50-54 år,totalt,Antal,2022,0,
0180R045_RegSO2025,0180R045 Johanneshov,50-54 år,totalt,Antal,2023,0,
0180R045_RegSO2025,0180R045 Johanneshov,50-54 år,totalt,Antal,2024,356,
0180R045_RegSO2025,0180R045 Johanneshov,55-59 år,totalt,Antal,2021,0,
0180R045_RegSO2025,0180R045 Johanneshov,55-59 år,totalt,Antal,2022,0,
0180R045_RegSO2025,0180R045 Johanneshov,55-59 år,totalt,Antal,2023,0,
0180R045_RegSO2025,0180R045 Johanneshov,55-59 år,totalt,Antal,2024,345,
0180R045_RegSO2025,0180R045 Johanneshov,60-64 år,totalt,Antal,2021,0,
0180R045_RegSO2025,0180R045 Johanneshov,60-64 år,totalt,Antal,2022,0,
0180R045_RegSO2025,0180R045 Johanneshov,60-64 år,totalt,Antal,2023,0,
0180R045_RegSO2025,0180R045 Johanneshov,60-64 år,totalt,Antal,2024,311,
0180R045_RegSO2025,0180R045 Johanneshov,65-69 år,totalt,Antal,2021,0,
0180R045_RegSO2025,0180R045 Johanneshov,65-69 år,totalt,Antal,2022,0,
0180R045_RegSO2025,0180R045 Johanneshov,65-69 år,totalt,Antal,2023,0,
0180R045_RegSO2025,0180R045 Johanneshov,65-69 år,totalt,Antal,2024,311,
0180R045_RegSO2025,0180R045 Johanneshov,70-74 år,totalt,Antal,2021,0,
0180R045_RegSO2025,0180R045 Johanneshov,70-74 år,totalt,Antal,2022,0,
0180R045_RegSO2025,0180R045 Johanneshov,70-74 år,totalt,Antal,2023,0,
0180R045_RegSO2025,0180R045 Johanneshov,70-74 år,totalt,Antal,2024,261,
0180R045_RegSO2025,0180R045 Johanneshov,75-79 år,totalt,Antal,2021,0,
0180R045_RegSO2025,0180R045 Johanneshov,75-79 år,totalt,Antal,2022,0,
0180R045_RegSO2025,0180R045 Johanneshov,75-79 år,totalt,Antal,2023,0,
0180R045_RegSO2025,0180R045 Johanneshov,75-79 år,totalt,Antal,2024,219,
0180R045_RegSO2025,0180R045 Johanneshov,80- år,totalt,Antal,2021,0,
0180R045_RegSO2025,0180R045 Johanneshov,80- år,totalt,Antal,2022,0,
0180R045_RegSO2025,0180R045 Johanneshov,80- år,totalt,Antal,2023,0,
0180R045_RegSO2025,0180R045 Johanneshov,80- år,totalt,Antal,2024,206,
0180R046_RegSO2025,0180R046 Kista,0-4 år,totalt,Antal,2021,0,
0180R046_RegSO2025,0180R046 Kista,0-4 år,totalt,Antal,2022,0,
0180R046_RegSO2025,0180R046 Kista,0-4 år,totalt,Antal,2023,0,
0180R046_RegSO2025,0180R046 Kista,0-4 år,totalt,Antal,2024,768,
0180R046_RegSO2025,0180R046 Kista,5-9 år,totalt,Antal,2021,0,
0180R046_RegSO2025,0180R046 Kista,5-9 år,totalt,Antal,2022,0,
0180R046_RegSO2025,0180R046 Kista,5-9 år,totalt,Antal,2023,0,
0180R046_RegSO2025,0180R046 Kista,5-9 år,totalt,Antal,2024,828,
0180R046_RegSO2025,0180R046 Kista,10-14 år,totalt,Antal,2021,0,
0180R046_RegSO2025,0180R046 Kista,10-14 år,totalt,Antal,2022,0,
0180R046_RegSO2025,0180R046 Kista,10-14 år,totalt,Antal,2023,0,
0180R046_RegSO2025,0180R046 Kista,10-14 år,totalt,Antal,2024,771,
0180R046_RegSO2025,0180R046 Kista,15-19 år,totalt,Antal,2021,0,
0180R046_RegSO2025,0180R046 Kista,15-19 år,totalt,Antal,2022,0,
0180R046_RegSO2025,0180R046 Kista,15-19 år,totalt,Antal,2023,0,
0180R046_RegSO2025,0180R046 Kista,15-19 år,totalt,Antal,2024,757,
0180R046_RegSO2025,0180R046 Kista,20-24 år,totalt,Antal,2021,0,
0180R046_RegSO2025,0180R046 Kista,20-24 år,totalt,Antal,2022,0,
0180R046_RegSO2025,0180R046 Kista,20-24 år,totalt,Antal,2023,0,
0180R046_RegSO2025,0180R046 Kista,20-24 år,totalt,Antal,2024,1217,
0180R046_RegSO2025,0180R046 Kista,25-29 år,totalt,Antal,2021,0,
0180R046_RegSO2025,0180R046 Kista,25-29 år,totalt,Antal,2022,0,
0180R046_RegSO2025,0180R046 Kista,25-29 år,totalt,Antal,2023,0,
0180R046_RegSO2025,0180R046 Kista,25-29 år,totalt,Antal,2024,1499,
0180R046_RegSO2025,0180R046 Kista,30-34 år,totalt,Antal,2021,0,
0180R046_RegSO2025,0180R046 Kista,30-34 år,totalt,Antal,2022,0,
0180R046_RegSO2025,0180R046 Kista,30-34 år,totalt,Antal,2023,0,
0180R046_RegSO2025,0180R046 Kista,30-34 år,totalt,Antal,2024,1538,
0180R046_RegSO2025,0180R046 Kista,35-39 år,totalt,Antal,2021,0,
0180R046_RegSO2025,0180R046 Kista,35-39 år,totalt,Antal,2022,0,
0180R046_RegSO2025,0180R046 Kista,35-39 år,totalt,Antal,2023,0,
0180R046_RegSO2025,0180R046 Kista,35-39 år,totalt,Antal,2024,1481,
0180R046_RegSO2025,0180R046 Kista,40-44 år,totalt,Antal,2021,0,
0180R046_RegSO2025,0180R046 Kista,40-44 år,totalt,Antal,2022,0,
0180R046_RegSO2025,0180R046 Kista,40-44 år,totalt,Antal,2023,0,
0180R046_RegSO2025,0180R046 Kista,40-44 år,totalt,Antal,2024,1231,
0180R046_RegSO2025,0180R046 Kista,45-49 år,totalt,Antal,2021,0,
0180R046_RegSO2025,0180R046 Kista,45-49 år,totalt,Antal,2022,0,
0180R046_RegSO2025,0180R046 Kista,45-49 år,totalt,Antal,2023,0,
0180R046_RegSO2025,0180R046 Kista,45-49 år,totalt,Antal,2024,885,
0180R046_RegSO2025,0180R046 Kista,50-54 år,totalt,Antal,2021,0,
0180R046_RegSO2025,0180R046 Kista,50-54 år,totalt,Antal,2022,0,
0180R046_RegSO2025,0180R046 Kista,50-54 år,totalt,Antal,2023,0,
0180R046_RegSO2025,0180R046 Kista,50-54 år,totalt,Antal,2024,698,
0180R046_RegSO2025,0180R046 Kista,55-59 år,totalt,Antal,2021,0,
0180R046_RegSO2025,0180R046 Kista,55-59 år,totalt,Antal,2022,0,
0180R046_RegSO2025,0180R046 Kista,55-59 år,totalt,Antal,2023,0,
0180R046_RegSO2025,0180R046 Kista,55-59 år,totalt,Antal,2024,621,
0180R046_RegSO2025,0180R046 Kista,60-64 år,totalt,Antal,2021,0,
0180R046_RegSO2025,0180R046 Kista,60-64 år,totalt,Antal,2022,0,
0180R046_RegSO2025,0180R046 Kista,60-64 år,totalt,Antal,2023,0,
0180R046_RegSO2025,0180R046 Kista,60-64 år,totalt,Antal,2024,647,
0180R046_RegSO2025,0180R046 Kista,65-69 år,totalt,Antal,2021,0,
0180R046_RegSO2025,0180R046 Kista,65-69 år,totalt,Antal,2022,0,
0180R046_RegSO2025,0180R046 Kista,65-69 år,totalt,Antal,2023,0,
0180R046_RegSO2025,0180R046 Kista,65-69 år,totalt,Antal,2024,659,
0180R046_RegSO2025,0180R046 Kista,70-74 år,totalt,Antal,2021,0,
0180R046_RegSO2025,0180R046 Kista,70-74 år,totalt,Antal,2022,0,
0180R046_RegSO2025,0180R046 Kista,70-74 år,totalt,Antal,2023,0,
0180R046_RegSO2025,0180R046 Kista,70-74 år,totalt,Antal,2024,572,
0180R046_RegSO2025,0180R046 Kista,75-79 år,totalt,Antal,2021,0,
0180R046_RegSO2025,0180R046 Kista,75-79 år,totalt,Antal,2022,0,
0180R046_RegSO2025,0180R046 Kista,75-79 år,totalt,Antal,2023,0,
0180R046_RegSO2025,0180R046 Kista,75-79 år,totalt,Antal,2024,452,
0180R046_RegSO2025,0180R046 Kista,80- år,totalt,Antal,2021,0,
0180R046_RegSO2025,0180R046 Kista,80- år,totalt,Antal,2022,0,
0180R046_RegSO2025,0180R046 Kista,80- år,totalt,Antal,2023,0,
0180R046_RegSO2025,0180R046 Kista,80- år,totalt,Antal,2024,456,
0180R047_RegSO2025,0180R047 Klara-Jacob,0-4 år,totalt,Antal,2021,0,
0180R047_RegSO2025,0180R047 Klara-Jacob,0-4 år,totalt,Antal,2022,0,
0180R047_RegSO2025,0180R047 Klara-Jacob,0-4 år,totalt,Antal,2023,0,
0180R047_RegSO2025,0180R047 Klara-Jacob,0-4 år,totalt,Antal,2024,52,
0180R047_RegSO2025,0180R047 Klara-Jacob,5-9 år,totalt,Antal,2021,0,
0180R047_RegSO2025,0180R047 Klara-Jacob,5-9 år,totalt,Antal,2022,0,
0180R047_RegSO2025,0180R047 Klara-Jacob,5-9 år,totalt,Antal,2023,0,
0180R047_RegSO2025,0180R047 Klara-Jacob,5-9 år,totalt,Antal,2024,55,
0180R047_RegSO2025,0180R047 Klara-Jacob,10-14 år,totalt,Antal,2021,0,
0180R047_RegSO2025,0180R047 Klara-Jacob,10-14 år,totalt,Antal,2022,0,
0180R047_RegSO2025,0180R047 Klara-Jacob,10-14 år,totalt,Antal,2023,0,
0180R047_RegSO2025,0180R047 Klara-Jacob,10-14 år,totalt,Antal,2024,79,
0180R047_RegSO2025,0180R047 Klara-Jacob,15-19 år,totalt,Antal,2021,0,
0180R047_RegSO2025,0180R047 Klara-Jacob,15-19 år,totalt,Antal,2022,0,
0180R047_RegSO2025,0180R047 Klara-Jacob,15-19 år,totalt,Antal,2023,0,
0180R047_RegSO2025,0180R047 Klara-Jacob,15-19 år,totalt,Antal,2024,82,
0180R047_RegSO2025,0180R047 Klara-Jacob,20-24 år,totalt,Antal,2021,0,
0180R047_RegSO2025,0180R047 Klara-Jacob,20-24 år,totalt,Antal,2022,0,
0180R047_RegSO2025,0180R047 Klara-Jacob,20-24 år,totalt,Antal,2023,0,
0180R047_RegSO2025,0180R047 Klara-Jacob,20-24 år,totalt,Antal,2024,85,
0180R047_RegSO2025,0180R047 Klara-Jacob,25-29 år,totalt,Antal,2021,0,
0180R047_RegSO2025,0180R047 Klara-Jacob,25-29 år,totalt,Antal,2022,0,
0180R047_RegSO2025,0180R047 Klara-Jacob,25-29 år,totalt,Antal,2023,0,
0180R047_RegSO2025,0180R047 Klara-Jacob,25-29 år,totalt,Antal,2024,134,
