gata,adress,stadsdel,parkeringsomrade,platstyp,taxa,ovrig_info,giltigt_fran,start_manad,slut_manad,start_dag,slut_dag,start_tid,slut_tid,veckodag,longitud,latitud,fordon,beslut,rdt_url
Kinmanssonvägen,Naumannsvägen 21 - Kinmanssonsvägen 65A,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.965682,59.30163,fordon,0180 2019-04706,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04706
Kinmanssonvägen,Naumannsvägen 21 - Kinmanssonsvägen 65A,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,tisdag,17.965682,59.30163,fordon,0180 2019-04706,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04706
Hattmakarbacken,Hattmakarbacken 2,Mälarhöjden,Hägersten,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.952075,59.297497,fordon,0180 2019-04707,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04707
Äppelviksvägen,Äppelviksvägen 27,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,5,10,16,31,,,,17.980058,59.325654,fordon,0180 2019-01385,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=01385
Äppelviksvägen,Äppelviksvägen 27,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,11,5,1,15,1600,800,torsdag,17.980058,59.325654,fordon,0180 2019-01385,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=01385
Alviksvägen  Lokalgata,Alviksvägen 36 - Äppelvikstorget 2,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,5,10,16,31,,,,17.97391,59.328716,fordon,0180 2019-01423,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=01423
Alviksvägen  Lokalgata,Alviksvägen 36 - Äppelvikstorget 2,Äppelviken,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-02-28T23:00:00Z,11,5,1,15,1600,800,tisdag,17.97391,59.328716,fordon,0180 2019-01423,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=01423
Ugglemossvägen,Ugglemossvägen 46 - 54,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.948679,59.298064,fordon,0180 2019-04543,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04543
Ugglemossvägen,Ugglemossvägen 46 - 54,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,måndag,17.948679,59.298064,fordon,0180 2019-04543,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04543
Ugglemossvägen,Ugglemossvägen 68,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.948048,59.296591,fordon,0180 2019-04543,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04543
Ugglemossvägen,Ugglemossvägen 68,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,måndag,17.948048,59.296591,fordon,0180 2019-04543,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04543
Ugglemossvägen,Ugglemossvägen 76 - 92,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.947598,59.295562,fordon,0180 2019-04543,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04543
Ugglemossvägen,Ugglemossvägen 76 - 92,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,måndag,17.947598,59.295562,fordon,0180 2019-04543,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04543
Sparbanksvägen,Sparbanksvägen 18 - 24,Hägerstensåsen,Hägersten,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 02:00-08:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,700,1900,,17.982697,59.297808,fordon,0180 2019-04593,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04593
Sparbanksvägen,Sparbanksvägen 18 - 24,Hägerstensåsen,Hägersten,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 02:00-08:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,800,200,torsdag,17.982697,59.297808,fordon,0180 2019-04593,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04593
Sparbanksvägen,Sparbanksvägen 18 - 24,Hägerstensåsen,Hägersten,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 02:00-08:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,800,1500,,17.982697,59.297808,fordon,0180 2019-04593,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04593
Sparbanksvägen,Sparbanksvägen 18 - 24,Hägerstensåsen,Hägersten,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 02:00-08:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,800,200,torsdag,17.982697,59.297808,fordon,0180 2019-04593,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04593
Signe Hebbes Väg,Signe Hebbes Väg 7 - 3,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.972935,59.299233,fordon,0180 2019-04577,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04577
Signe Hebbes Väg,Signe Hebbes Väg 7 - 3,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,tisdag,17.972935,59.299233,fordon,0180 2019-04577,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04577
Storbergsgatan,Storbergsgatan 9 - 42,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.954021,59.297734,fordon,0180 2019-04579,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04579
Storbergsgatan,Storbergsgatan 9 - 42,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,tisdag,17.954021,59.297734,fordon,0180 2019-04579,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04579
Storbergsgatan,Storbergsgatan 6 - 1,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.953793,59.297922,fordon,0180 2019-04579,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04579
Storbergsgatan,Storbergsgatan 6 - 1,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,tisdag,17.953793,59.297922,fordon,0180 2019-04579,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04579
Terrängvägen,Terrängvägen 74,Västertorp,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.966299,59.293246,fordon,0180 2019-04581,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04581
Terrängvägen,Terrängvägen 74,Västertorp,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,måndag,17.966299,59.293246,fordon,0180 2019-04581,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04581
Hattmakarbacken,Hattmakarbacken 2,Mälarhöjden,Hägersten,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,fredag,17.952075,59.297497,fordon,0180 2019-04707,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04707
Storsvängen,Storsvängen 114 - 159,Mälarhöjden,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.958064,59.291571,fordon,0180 2019-04709,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04709
Storsvängen,Storsvängen 114 - 159,Mälarhöjden,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,måndag,17.958064,59.291571,fordon,0180 2019-04709,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04709
Storsvängen,Storsvängen 131 - 143,Mälarhöjden,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.958896,59.29252,fordon,0180 2019-04709,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04709
Storsvängen,Storsvängen 131 - 143,Mälarhöjden,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,måndag,17.958896,59.29252,fordon,0180 2019-04709,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04709
Storsvängen,Storsvängen 109 - 98,Mälarhöjden,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.96037,59.293792,fordon,0180 2019-04709,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04709
Storsvängen,Storsvängen 109 - 98,Mälarhöjden,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,måndag,17.96037,59.293792,fordon,0180 2019-04709,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04709
Storsvängen,Storsvängen 78 - 85,Mälarhöjden,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.961805,59.294603,fordon,0180 2019-04712,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04712
Nyängsvägen,Nyängsvägen 21 - 20,Smedslätten,Bromma norra,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-03-29T23:00:00Z,5,10,16,31,,,,17.968547,59.324882,fordon,0180 2019-00903,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=00903
Sparbanksvägen,Sparbanksvägen 14 - 16,Hägerstensåsen,Hägersten,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 02:00-08:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,700,1900,,17.982574,59.298264,fordon,0180 2019-04593,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04593
Sparbanksvägen,Sparbanksvägen 14 - 16,Hägerstensåsen,Hägersten,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 02:00-08:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,800,200,torsdag,17.982574,59.298264,fordon,0180 2019-04593,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04593
Sparbanksvägen,Sparbanksvägen 14 - 16,Hägerstensåsen,Hägersten,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 02:00-08:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,800,1500,,17.982574,59.298264,fordon,0180 2019-04593,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04593
Sparbanksvägen,Sparbanksvägen 14 - 16,Hägerstensåsen,Hägersten,P-avgift endast besök,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 02:00-08:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,800,200,torsdag,17.982574,59.298264,fordon,0180 2019-04593,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04593
Selmedalsvägen,Selmedalsvägen 205 - 202A,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.962109,59.30385,fordon,0180 2019-04597,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04597
Selmedalsvägen,Selmedalsvägen 205 - 202A,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,onsdag,17.962109,59.30385,fordon,0180 2019-04597,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04597
Selmedalsvägen,Selmedalsvägen 197 - 202A,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.964091,59.304055,fordon,0180 2019-04597,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04597
Selmedalsvägen,Selmedalsvägen 197 - 202A,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,onsdag,17.964091,59.304055,fordon,0180 2019-04597,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04597
Selmedalsvägen,Selmedalsvägen 205 - 207,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.961692,59.303812,fordon,0180 2019-04597,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04597
Selmedalsvägen,Selmedalsvägen 205 - 207,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,onsdag,17.961692,59.303812,fordon,0180 2019-04597,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04597
Sparbanksvägen,Sparbanksvägen 31 - 33,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.982937,59.297122,fordon,0180 2019-04598,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04598
Sparbanksvägen,Sparbanksvägen 31 - 33,Hägerstensåsen,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,torsdag,17.982937,59.297122,fordon,0180 2019-04598,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04598
Terrängvägen,Störtloppsvägen 28,Västertorp,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.967733,59.293607,fordon,0180 2019-04582,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04582
Terrängvägen,Störtloppsvägen 28,Västertorp,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,onsdag,17.967733,59.293607,fordon,0180 2019-04582,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04582
Slättgårdsvägen,Slättgårdsvägen 70A - 74,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.951834,59.292143,fordon,0180 2019-04583,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04583
Slättgårdsvägen,Slättgårdsvägen 70A - 74,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,torsdag,17.951834,59.292143,fordon,0180 2019-04583,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04583
Slättgårdsvägen,Slättgårdsvägen 78 - 109,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.949871,59.290454,fordon,0180 2019-04583,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04583
Slättgårdsvägen,Slättgårdsvägen 78 - 109,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,torsdag,17.949871,59.290454,fordon,0180 2019-04583,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04583
Slättgårdsvägen,Slättgårdsvägen 74 - 78,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.950619,59.291098,fordon,0180 2019-04583,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04583
Slättgårdsvägen,Slättgårdsvägen 74 - 78,Mälarhöjden,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,torsdag,17.950619,59.291098,fordon,0180 2019-04583,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04583
Hökmossevägen,Hökmossevägen 45 - 68,Västberga,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.991005,59.290689,fordon,0180 2019-04584,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04584
Hökmossevägen,Hökmossevägen 45 - 68,Västberga,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,onsdag,17.991005,59.290689,fordon,0180 2019-04584,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04584
Karstensvägen,Karstensvägen 19 - 23,Hägersten,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,5,10,16,31,,,,17.9744,59.299994,fordon,0180 2019-04588,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04588
Storsvängen,Storsvängen 78 - 85,Mälarhöjden,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid måndag 08:00-16:00 1/11 - 15/5,2019-09-01T22:00:00Z,11,5,1,15,1600,800,måndag,17.961805,59.294603,fordon,0180 2019-04712,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2019&LopNr=04712
